round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,usage_interp2,usage_interp3,usage_orth0,usage_seed0,usage_seed1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
228,0.7121,0.2325,446958480,0.006335,0,0,0,2,2,2,1,1,0,2,1.7481,1.8421,3,interp0,1,1
229,0.6639,0.2291,446958480,0.006323,0,0,0,2,0,0,3,0,1,4,1.2799,1.8421,9,seed1,1,1
230,0.7129,0.2057,446958480,0.006310,0,1,0,4,1,0,0,0,2,2,1.4708,1.8421,3,interp0,1,1
231,0.7311,0.3914,446958480,0.006297,0,0,0,2,0,2,2,0,1,3,1.5571,1.8421,9,seed1,1,1
232,0.7237,0.3098,446958480,0.006285,0,0,0,2,0,2,4,0,1,1,1.4708,1.8421,6,interp3,1,1
233,0.7210,0.2175,446958480,0.006272,0,0,0,2,2,4,0,0,2,0,1.3322,1.8421,5,interp2,1,1
234,0.7440,0.2749,446958480,0.006260,0,0,0,2,0,0,3,2,2,1,1.5571,1.8421,6,interp3,1,1
235,0.6659,0.2552,446958480,0.006247,0,3,0,0,0,3,2,0,0,2,1.3662,1.8421,1,used,1,1
236,0.7133,0.2477,446958480,0.006235,0,1,1,1,3,0,0,3,0,1,1.6434,1.8421,4,interp1,1,1
237,0.6304,0.3675,446958480,0.006222,0,1,0,0,0,4,3,1,0,1,1.4185,1.8421,5,interp2,1,1
238,0.5982,0.3140,446958480,0.006210,0,1,1,0,3,0,0,3,0,2,1.5048,1.8421,4,interp1,1,1
239,0.6800,0.2975,446958480,0.006197,0,0,0,2,0,1,1,1,5,0,1.3592,1.8421,8,seed0,1,1
240,0.6624,0.3756,446958480,0.006185,0,0,0,2,1,0,4,0,1,2,1.4708,1.8421,6,interp3,1,1
241,0.6921,0.4054,446958480,0.006172,0,3,0,2,0,1,1,1,0,2,1.6957,1.8421,1,used,1,1
242,0.7543,0.2746,446958480,0.006160,0,0,0,3,0,1,0,2,1,3,1.5048,1.8421,3,interp0,1,1
243,0.6773,0.2913,446958480,0.006148,0,0,1,3,0,0,2,0,1,3,1.5048,1.8421,3,interp0,1,1
244,0.6412,0.3321,446958480,0.006136,0,0,1,0,2,3,1,0,1,2,1.6957,1.8421,5,interp2,1,1
245,0.4971,0.2615,446958480,0.006123,0,1,0,4,1,1,0,0,2,1,1.6094,1.8421,3,interp0,1,1
246,0.6935,0.3357,446958480,0.006111,0,0,2,1,1,2,0,1,0,3,1.6957,1.8421,9,seed1,1,1
247,0.6662,0.4025,446958480,0.006099,0,0,0,2,2,3,0,0,1,2,1.5571,1.8421,5,interp2,1,1
248,0.7185,0.5351,446958480,0.006087,0,0,0,1,4,0,3,0,0,2,1.2799,1.8421,4,interp1,1,1
249,0.6085,0.1948,446958480,0.006074,0,0,0,3,5,0,2,0,0,0,1.0297,1.8421,4,interp1,1,1
250,0.7264,0.5206,446958480,0.006062,0,0,2,1,0,0,1,3,1,2,1.6957,1.8421,7,orth0,1,1
251,0.7377,0.4455,446958480,0.006050,2,0,0,0,0,0,3,0,3,2,1.3662,1.8421,6,interp3,1,1
252,0.7177,0.7812,446958480,0.006038,0,0,0,2,4,0,1,1,1,1,1.6094,1.8421,4,interp1,1,1
253,0.7046,0.3527,446958480,0.006026,0,0,0,2,1,2,2,1,1,1,1.8867,1.8421,3,interp0,1,0
254,0.7182,0.2450,446958480,0.006014,0,0,0,0,3,2,0,1,0,4,1.2799,1.8421,9,seed1,1,1
255,0.7685,0.2848,446958480,0.006002,0,0,0,1,2,4,2,0,0,1,1.4708,1.8421,5,interp2,1,1
256,0.7406,0.1907,446958480,0.005990,0,1,0,0,0,2,2,1,4,0,1.4708,1.8421,8,seed0,1,1
257,0.5351,0.3157,446958480,0.005978,0,0,5,1,0,1,1,0,2,0,1.3592,1.8421,2,topk,1,1
258,0.7344,0.3985,446958480,0.005966,0,3,0,0,0,1,3,0,3,0,1.3138,1.8421,1,used,1,1
259,0.5802,0.4821,446958480,0.005954,0,0,1,2,0,0,1,0,2,4,1.4708,1.8421,9,seed1,1,1
260,0.6914,0.2790,446958480,0.005942,0,1,1,1,2,0,3,1,0,1,1.8344,1.8421,6,interp3,1,1
261,0.7580,0.2812,446958480,0.005930,0,0,0,0,1,3,0,1,2,3,1.5048,1.8421,5,interp2,1,1
262,0.7534,0.1500,446958480,0.005918,0,0,0,4,1,0,0,2,0,3,1.2799,1.8421,3,interp0,1,1
263,0.7621,0.2908,446958480,0.005907,0,4,1,0,0,0,0,1,3,1,1.4185,1.8421,1,used,1,1
264,0.6865,0.2541,446958480,0.005895,0,2,1,3,0,1,0,1,0,2,1.6957,1.8421,3,interp0,1,1
265,0.6086,0.3976,446958480,0.005883,0,2,0,0,2,3,1,1,1,0,1.6957,1.8421,5,interp2,1,1
266,0.7808,0.3387,446958480,0.005871,0,1,0,0,2,5,1,1,0,0,1.3592,1.8421,5,interp2,1,1
267,0.6940,0.2191,446958480,0.005859,0,0,1,0,1,0,0,2,1,5,1.3592,1.8421,9,seed1,1,1
268,0.6870,0.4482,446958480,0.005848,0,0,0,1,1,0,0,0,5,3,1.1683,1.8421,8,seed0,1,1
269,0.6485,0.2559,446958480,0.005836,0,1,1,0,0,0,1,1,1,5,1.4979,1.8421,9,seed1,1,1
270,0.7245,0.3180,446958480,0.005824,0,1,3,2,3,0,0,1,0,0,1.5048,1.8421,2,topk,1,1
271,0.7219,0.1954,446958480,0.005813,0,0,0,1,0,1,3,1,2,2,1.6957,1.8421,6,interp3,1,1
272,0.6612,0.3269,446958480,0.005801,0,0,0,2,0,1,3,2,1,1,1.6957,1.8421,6,interp3,1,1
273,0.7310,0.3620,446958480,0.005789,0,0,1,1,1,3,0,1,1,2,1.8344,1.8421,5,interp2,1,1
274,0.7019,0.4002,446958480,0.005778,0,0,0,2,3,2,0,1,0,2,1.5571,1.8421,4,interp1,1,1
275,0.7784,0.1460,446958480,0.005766,0,0,1,1,3,3,1,0,1,0,1.6434,1.8421,4,interp1,1,1
276,0.7149,0.2254,446958480,0.005755,0,0,2,0,4,1,0,1,0,2,1.4708,1.8421,4,interp1,1,1
277,0.7299,0.3710,446958480,0.005743,0,0,0,2,2,1,4,0,1,0,1.4708,1.8421,6,interp3,1,1
278,0.7166,0.2648,446958480,0.005732,0,0,0,1,3,1,4,0,0,1,1.4185,1.8421,6,interp3,1,1
279,0.6352,0.2807,446958480,0.005720,0,1,0,2,1,1,0,1,0,4,1.6094,1.8421,9,seed1,1,1
280,0.7514,0.2495,446958480,0.005709,0,0,0,1,3,0,0,2,3,1,1.5048,1.8421,4,interp1,1,1
281,0.6764,0.4612,446958480,0.005697,0,1,0,0,0,6,0,0,3,0,0.8979,1.8421,5,interp2,1,1
282,0.7100,0.2034,446958480,0.005686,0,0,0,0,0,1,1,2,2,4,1.4708,1.8421,9,seed1,1,1
283,0.6626,0.4106,446958480,0.005675,0,1,0,0,0,2,1,1,4,1,1.6094,1.8421,8,seed0,1,1
284,0.6334,0.2896,446958480,0.005663,0,0,0,1,1,2,0,1,3,2,1.6957,1.8421,8,seed0,1,1
285,0.7703,0.1908,446958480,0.005652,0,0,0,3,1,3,0,0,1,2,1.5048,1.8421,3,interp0,1,1
286,0.6915,0.4707,446958480,0.005641,0,0,0,1,2,1,3,0,1,2,1.6957,1.8421,6,interp3,1,1
287,0.7011,0.3114,446958480,0.005629,0,1,0,0,0,3,1,0,2,3,1.5048,1.8421,5,interp2,1,1
288,0.8067,0.2411,446958480,0.005618,0,0,0,0,0,2,0,2,3,3,1.3662,1.8421,8,seed0,1,1
289,0.6727,0.4825,446958480,0.005607,0,1,0,2,1,0,2,1,0,3,1.6957,1.8421,9,seed1,1,1
290,0.7434,0.3171,446958480,0.005596,0,0,0,2,2,4,0,0,2,0,1.3322,1.8421,5,interp2,1,1
291,0.6750,0.3351,446958480,0.005585,1,0,0,0,0,0,6,1,0,2,1.0889,1.8421,6,interp3,1,1
292,0.7022,0.2999,446958480,0.005573,0,0,0,0,0,0,1,2,2,5,1.2206,1.8421,9,seed1,1,1
293,0.7051,0.2569,446958480,0.005562,0,0,1,1,0,2,0,0,4,2,1.4708,1.8421,8,seed0,1,1
294,0.7271,0.3805,446958480,0.005551,0,0,0,0,1,0,3,1,3,2,1.5048,1.8421,6,interp3,1,1
295,0.7403,0.1585,446958480,0.005540,0,0,3,0,3,2,1,0,1,0,1.5048,1.8421,2,topk,1,1
296,0.7602,0.1676,446958480,0.005529,0,0,1,1,1,0,5,0,0,2,1.3592,1.8421,6,interp3,1,1
297,0.7242,0.1775,446958480,0.005518,0,0,0,0,2,1,2,0,2,3,1.5571,1.8421,9,seed1,1,1
298,0.7454,0.2223,446958480,0.005507,0,0,0,0,4,2,0,0,3,1,1.2799,1.8421,4,interp1,1,1
299,0.6339,0.3693,446958480,0.005496,0,0,1,2,2,1,1,0,0,3,1.6957,1.8421,9,seed1,1,1
300,0.7622,0.2071,446958480,0.005485,0,2,3,3,0,0,0,2,0,0,1.3662,1.8421,2,topk,1,1
301,0.7613,0.3803,446958480,0.005474,0,0,0,1,3,4,1,1,0,0,1.4185,1.8421,5,interp2,1,1
302,0.5806,0.3798,446958480,0.005463,0,0,0,1,0,5,2,0,0,2,1.2206,1.8421,5,interp2,1,1
303,0.7560,0.3242,446958480,0.005452,0,0,1,0,1,0,2,3,2,1,1.6957,1.8421,7,orth0,1,1
304,0.6249,0.4323,446958480,0.005441,1,0,0,0,0,1,2,0,6,0,1.0889,1.8421,8,seed0,1,1
305,0.7504,0.3728,446958480,0.005430,0,1,0,1,0,0,1,3,3,1,1.6434,1.8421,7,orth0,1,1
306,0.5565,0.3836,446958480,0.005419,0,0,0,3,0,3,2,0,1,1,1.5048,1.8421,3,interp0,1,1
307,0.6452,0.1917,446958480,0.005408,0,0,0,0,1,0,5,0,2,2,1.2206,1.8421,6,interp3,1,1
308,0.7382,0.2843,446958480,0.005398,0,0,0,2,3,0,3,0,2,0,1.3662,1.8421,4,interp1,1,1
309,0.7504,0.2934,446958480,0.005387,0,0,0,0,0,1,3,1,3,2,1.5048,1.8421,6,interp3,1,1
310,0.6839,0.2333,446958480,0.005376,0,0,1,2,2,1,1,0,1,2,1.8867,1.8421,3,interp0,1,0
311,0.7544,0.2618,446958480,0.005365,0,1,0,1,4,2,0,0,2,0,1.4708,1.8421,4,interp1,1,1
312,0.7381,0.4305,446958480,0.005355,0,0,0,1,0,1,3,2,3,0,1.5048,1.8421,6,interp3,1,1
313,0.7744,0.3071,446958480,0.005344,0,0,0,0,2,2,2,1,2,1,1.7481,1.8421,4,interp1,1,1
314,0.7847,0.2031,446958480,0.005333,0,0,0,3,2,2,0,0,1,2,1.5571,1.8421,3,interp0,1,1
315,0.7732,0.2054,446958480,0.005323,0,0,0,2,4,2,1,1,0,0,1.4708,1.8421,4,interp1,1,1
316,0.7581,0.4308,446958480,0.005312,0,0,0,3,0,2,0,1,3,1,1.5048,1.8421,3,interp0,1,1
317,0.7469,0.2224,446958480,0.005301,0,1,0,1,2,0,1,2,3,0,1.6957,1.8421,8,seed0,1,1
318,0.7775,0.1757,446958480,0.005291,0,0,0,3,3,2,0,0,2,0,1.3662,1.8421,3,interp0,1,1
319,0.7997,0.1516,446958480,0.005280,0,0,1,3,0,0,2,1,1,2,1.6957,1.8421,3,interp0,1,1
320,0.8019,0.3022,446958480,0.005270,0,2,0,0,0,1,3,1,1,2,1.6957,1.8421,6,interp3,1,1
321,0.7173,0.1909,446958480,0.005259,0,0,0,1,2,3,3,0,1,0,1.5048,1.8421,5,interp2,1,1
322,0.6197,0.1626,446958480,0.005248,0,0,0,0,5,2,0,0,1,2,1.2206,1.8421,4,interp1,1,1
323,0.7050,0.3684,446958480,0.005238,0,0,1,3,1,0,0,3,0,2,1.5048,1.8421,3,interp0,1,1
324,0.7553,0.2849,446958480,0.005228,0,0,2,0,0,1,2,0,4,1,1.4708,1.8421,8,seed0,1,1
325,0.8007,0.1874,446958480,0.005217,0,4,0,0,0,0,1,1,2,2,1.4708,1.8421,1,used,1,1
326,0.7672,0.1678,446958480,0.005207,0,0,1,1,3,0,1,0,0,4,1.4185,1.8421,9,seed1,1,1
327,0.7562,0.5088,446958480,0.005196,0,0,1,0,1,1,2,0,4,1,1.6094,1.8421,8,seed0,1,1
328,0.8173,0.2989,446958480,0.005186,0,0,0,3,2,2,0,2,1,0,1.5571,1.8421,3,interp0,1,1
329,0.7419,0.1674,446958480,0.005175,0,1,0,0,0,3,4,0,0,2,1.2799,1.8421,6,interp3,1,1
330,0.6612,0.1846,446958480,0.005165,0,0,0,0,6,0,1,0,3,0,0.8979,1.8421,4,interp1,1,1
331,0.7446,0.1616,446958480,0.005155,3,0,0,0,1,0,0,3,3,0,1.3138,1.8421,0,stab,1,1
332,0.7907,0.2071,446958480,0.005144,0,1,0,1,2,1,2,2,0,1,1.8867,1.8421,4,interp1,1,0
333,0.7415,0.1666,446958480,0.005134,0,0,0,0,1,0,4,2,2,1,1.4708,1.8421,6,interp3,1,1
334,0.7576,0.1631,446958480,0.005124,0,0,1,0,3,1,0,0,4,1,1.4185,1.8421,8,seed0,1,1
335,0.7996,0.2273,446958480,0.005114,0,1,0,3,1,0,3,0,2,0,1.5048,1.8421,3,interp0,1,1
336,0.7834,0.1395,446958480,0.005103,0,0,0,3,0,0,5,0,2,0,1.0297,1.8421,6,interp3,1,1
337,0.7073,0.2909,446958480,0.005093,0,0,0,3,0,1,3,1,1,1,1.6434,1.8421,3,interp0,1,1
338,0.7506,0.1911,446958480,0.005083,0,0,0,1,0,2,1,0,3,3,1.5048,1.8421,8,seed0,1,1
339,0.7684,0.1936,446958480,0.005073,0,1,2,2,0,0,1,1,1,2,1.8867,1.8421,2,topk,1,0
340,0.7522,0.2204,446958480,0.005063,0,1,0,0,2,2,2,1,0,2,1.7481,1.8421,4,interp1,1,1
341,0.6651,0.2125,446958480,0.005053,0,0,2,1,1,2,1,0,2,1,1.8867,1.8421,2,topk,1,0
342,0.6757,0.2858,446958480,0.005042,0,0,0,3,0,2,1,0,0,4,1.2799,1.8421,9,seed1,1,1
343,0.7427,0.1893,446958480,0.005032,0,0,0,0,3,4,1,0,1,1,1.4185,1.8421,5,interp2,1,1
344,0.7253,0.1576,446958480,0.005022,1,0,0,3,0,3,0,0,3,0,1.3138,1.8421,3,interp0,1,1
345,0.7965,0.1251,446958480,0.005012,0,0,0,1,5,0,0,4,0,0,0.9433,1.8421,4,interp1,1,1
346,0.8180,0.1225,446958480,0.005002,0,1,0,1,0,0,0,4,4,0,1.1935,1.8421,7,orth0,1,1
347,0.7156,0.1456,446958480,0.004992,0,0,0,0,1,0,1,0,2,6,1.0889,1.8421,9,seed1,1,1
348,0.7511,0.3184,446958480,0.004982,0,3,0,0,2,2,0,2,0,1,1.5571,1.8421,1,used,1,1
349,0.7221,0.2214,446958480,0.004972,0,1,0,0,0,1,0,0,4,4,1.1935,1.8421,8,seed0,1,1
350,0.7822,0.1580,446958480,0.004962,0,0,0,1,0,0,2,5,2,0,1.2206,1.8421,7,orth0,1,1
351,0.8279,0.4312,446958480,0.004952,0,4,0,2,0,1,0,0,3,0,1.2799,1.8421,1,used,1,1
352,0.6765,0.2089,446958480,0.004943,0,0,1,5,0,2,1,0,1,0,1.3592,1.8421,3,interp0,1,1
353,0.7775,0.1436,446958480,0.004933,0,0,1,0,2,0,2,1,3,1,1.6957,1.8421,8,seed0,1,1
354,0.7698,0.2355,446958480,0.004923,0,2,1,1,0,2,1,0,2,1,1.8867,1.8421,1,used,1,0
355,0.7846,0.0987,446958480,0.004913,0,1,0,1,1,4,1,0,1,1,1.7481,1.8421,5,interp2,1,1
356,0.7409,0.1179,446958480,0.004903,0,1,3,1,1,0,4,0,0,0,1.4185,1.8421,6,interp3,1,1
357,0.7671,0.1312,446958480,0.004893,1,0,0,1,0,3,0,0,2,3,1.5048,1.8421,5,interp2,1,1
358,0.8154,0.2126,446958480,0.004884,0,0,0,1,0,2,3,1,1,2,1.6957,1.8421,6,interp3,1,1
359,0.6371,0.3229,446958480,0.004874,0,1,1,0,0,0,0,5,2,1,1.3592,1.8421,7,orth0,1,1
360,0.6369,0.2692,446958480,0.004864,0,0,1,1,2,0,0,2,1,3,1.6957,1.8421,9,seed1,1,1
361,0.7575,0.2506,446958480,0.004854,0,0,0,0,3,0,3,4,0,0,1.0889,1.8421,7,orth0,1,1
362,0.7486,0.4585,446958480,0.004845,1,0,0,0,0,3,4,2,0,0,1.2799,1.8421,6,interp3,1,1
363,0.6822,0.3273,446958480,0.004835,0,1,0,0,0,0,0,1,4,4,1.1935,1.8421,8,seed0,1,1
364,0.6572,0.3556,446958480,0.004825,0,0,0,2,2,0,0,4,0,2,1.3322,1.8421,7,orth0,1,1
365,0.7078,0.3835,446958480,0.004816,0,0,0,4,0,1,3,1,0,1,1.4185,1.8421,3,interp0,1,1
366,0.7264,0.3464,446958480,0.004806,0,0,0,0,0,0,0,4,3,3,1.0889,1.8421,7,orth0,1,1
367,0.7245,0.2313,446958480,0.004796,0,1,0,3,0,3,0,3,0,0,1.3138,1.8421,3,interp0,1,1
368,0.7225,0.1945,446958480,0.004787,0,0,0,0,0,1,1,5,2,1,1.3592,1.8421,7,orth0,1,1
369,0.7363,0.2158,446958480,0.004777,0,1,0,3,0,2,0,1,1,2,1.6957,1.8421,3,interp0,1,1
370,0.6255,0.3008,446958480,0.004768,0,0,0,1,2,2,1,0,2,2,1.7481,1.8421,4,interp1,1,1
371,0.6360,0.4462,446958480,0.004758,0,0,0,0,1,5,1,0,3,0,1.1683,1.8421,5,interp2,1,1
372,0.7094,0.2250,446958480,0.004749,0,0,0,3,1,1,0,0,1,4,1.4185,1.8421,9,seed1,1,1
373,0.6392,0.3068,446958480,0.004739,0,3,0,1,0,2,4,0,0,0,1.2799,1.8421,6,interp3,1,1
374,0.7599,0.3240,446958480,0.004730,0,1,0,0,0,4,0,0,0,5,0.9433,1.8421,9,seed1,1,1
375,0.7947,0.2512,446958480,0.004720,0,0,0,2,0,0,0,2,2,4,1.3322,1.8421,9,seed1,1,1
376,0.7199,0.2430,446958480,0.004711,0,0,1,0,2,1,3,0,3,0,1.5048,1.8421,6,interp3,1,1
377,0.7663,0.1532,446958480,0.004701,0,0,2,1,0,4,2,0,0,1,1.4708,1.8421,5,interp2,1,1
378,0.7476,0.1938,446958480,0.004692,0,0,0,1,4,3,0,0,2,0,1.2799,1.8421,4,interp1,1,1
379,0.8118,0.1361,446958480,0.004682,0,0,2,0,0,0,3,0,2,3,1.3662,1.8421,6,interp3,1,1
380,0.7360,0.1576,446958480,0.004673,0,0,1,4,1,0,3,0,0,1,1.4185,1.8421,3,interp0,1,1
381,0.7312,0.1299,446958480,0.004664,0,0,0,2,0,5,1,0,1,1,1.3592,1.8421,5,interp2,1,1
382,0.6449,0.2665,446958480,0.004654,0,0,0,3,2,1,1,0,3,0,1.5048,1.8421,3,interp0,1,1
383,0.7298,0.2586,446958480,0.004645,0,0,3,0,1,2,2,0,1,1,1.6957,1.8421,2,topk,1,1
384,0.7865,0.2432,446958480,0.004636,1,0,0,3,0,2,2,1,1,0,1.6957,1.8421,3,interp0,1,1
385,0.7071,0.2043,446958480,0.004627,0,0,2,1,0,0,1,4,0,2,1.4708,1.8421,7,orth0,1,1
386,0.7814,0.2600,446958480,0.004617,0,0,2,0,1,0,2,1,3,1,1.6957,1.8421,8,seed0,1,1
387,0.7272,0.1921,446958480,0.004608,0,0,0,0,2,1,3,0,1,3,1.5048,1.8421,6,interp3,1,1
388,0.8121,0.1298,446958480,0.004599,0,0,0,2,1,3,1,0,3,0,1.5048,1.8421,5,interp2,1,1
389,0.8118,0.1594,446958480,0.004590,0,0,0,2,0,2,2,1,3,0,1.5571,1.8421,8,seed0,1,1
390,0.8196,0.1011,446958480,0.004580,0,0,0,3,1,0,2,1,3,0,1.5048,1.8421,3,interp0,1,1
391,0.7772,0.1694,446958480,0.004571,0,0,0,1,0,2,2,0,0,5,1.2206,1.8421,9,seed1,1,1
392,0.7933,0.1578,446958480,0.004562,0,0,0,0,4,0,2,0,3,1,1.2799,1.8421,4,interp1,1,1
393,0.7172,0.1343,446958480,0.004553,0,0,0,3,4,1,0,0,1,1,1.4185,1.8421,4,interp1,1,1
394,0.7347,0.0890,446958480,0.004544,0,1,0,1,2,1,0,0,2,3,1.6957,1.8421,9,seed1,1,1
395,0.7735,0.1800,446958480,0.004535,0,0,0,0,1,1,3,0,2,3,1.5048,1.8421,6,interp3,1,1
396,0.7413,0.1272,446958480,0.004526,0,3,0,2,4,0,0,0,1,0,1.2799,1.8421,4,interp1,1,1
397,0.6432,0.3380,446958480,0.004517,0,0,0,0,4,1,0,0,3,2,1.2799,1.8421,4,interp1,1,1
398,0.7829,0.3752,446958480,0.004508,0,0,0,5,0,1,0,1,3,0,1.1683,1.8421,3,interp0,1,1
399,0.7527,0.2554,446958480,0.004499,0,0,3,0,0,0,3,0,0,4,1.0889,1.8421,9,seed1,1,1
400,0.6587,0.2004,446958480,0.004490,0,2,0,0,0,2,1,4,0,1,1.4708,1.8421,7,orth0,1,1
401,0.7635,0.2973,446958480,0.004481,0,0,1,0,3,0,2,0,2,2,1.5571,1.8421,4,interp1,1,1
402,0.7952,0.1640,446958480,0.004472,0,0,0,3,0,3,1,0,1,2,1.5048,1.8421,3,interp0,1,1
403,0.6351,0.1415,446958480,0.004463,0,0,0,1,1,0,3,0,4,1,1.4185,1.8421,8,seed0,1,1
404,0.7024,0.1223,446958480,0.004454,1,0,0,0,3,1,0,5,0,0,1.1683,1.8421,7,orth0,1,1
405,0.7448,0.4910,446958480,0.004445,0,0,1,2,0,0,1,2,1,3,1.6957,1.8421,9,seed1,1,1
406,0.7160,0.3203,446958480,0.004436,0,0,0,2,2,5,0,1,0,0,1.2206,1.8421,5,interp2,1,1
407,0.5847,0.1733,446958480,0.004427,0,0,2,3,0,1,0,0,1,3,1.5048,1.8421,3,interp0,1,1
408,0.7516,0.1772,446958480,0.004418,0,0,0,0,1,3,0,2,3,1,1.5048,1.8421,5,interp2,1,1
409,0.7149,0.2212,446958480,0.004410,0,0,0,3,0,0,2,1,4,0,1.2799,1.8421,8,seed0,1,1
410,0.7998,0.3190,446958480,0.004401,0,2,0,0,0,1,2,1,0,4,1.4708,1.8421,9,seed1,1,1
411,0.8180,0.1940,446958480,0.004392,0,0,2,0,1,0,0,2,1,4,1.4708,1.8421,9,seed1,1,1
412,0.6568,0.2778,446958480,0.004383,0,0,2,4,1,0,0,0,0,3,1.2799,1.8421,3,interp0,1,1
413,0.7037,0.2523,446958480,0.004374,0,0,0,3,1,0,0,1,4,1,1.4185,1.8421,8,seed0,1,1
414,0.6978,0.2069,446958480,0.004366,2,2,0,0,1,0,0,0,4,1,1.4708,1.8421,8,seed0,1,1
415,0.7423,0.2706,446958480,0.004357,0,0,0,0,3,0,2,4,0,1,1.2799,1.8421,7,orth0,1,1
416,0.8081,0.1203,446958480,0.004348,0,1,0,0,1,1,0,3,0,4,1.4185,1.8421,9,seed1,1,1
417,0.7503,0.2007,446958480,0.004339,0,0,2,3,1,0,2,0,0,2,1.5571,1.8421,3,interp0,1,1
418,0.7548,0.1606,446958480,0.004331,0,0,0,0,0,1,4,0,1,4,1.1935,1.8421,6,interp3,1,1
419,0.7335,0.1804,446958480,0.004322,0,0,0,1,0,2,1,0,0,6,1.0889,1.8421,9,seed1,1,1
420,0.6961,0.3134,446958480,0.004313,0,1,1,0,0,0,4,1,1,2,1.6094,1.8421,6,interp3,1,1
421,0.7908,0.2221,446958480,0.004305,0,2,1,2,0,1,0,0,2,2,1.7481,1.8421,1,used,1,1
422,0.7629,0.1351,446958480,0.004296,0,0,0,0,4,3,1,0,0,2,1.2799,1.8421,4,interp1,1,1
423,0.6404,0.2197,446958480,0.004288,0,0,0,0,0,1,0,1,5,3,1.1683,1.8421,8,seed0,1,1
424,0.6652,0.1722,446958480,0.004279,0,1,0,0,0,1,0,2,1,5,1.3592,1.8421,9,seed1,1,1
425,0.7611,0.3264,446958480,0.004271,0,1,0,5,0,0,0,3,1,0,1.1683,1.8421,3,interp0,1,1
426,0.6841,0.1788,446958480,0.004262,0,0,0,3,0,0,0,1,3,3,1.3138,1.8421,3,interp0,1,1
427,0.6956,0.1776,446958480,0.004253,0,0,0,0,3,0,0,1,2,4,1.2799,1.8421,9,seed1,1,1
428,0.8173,0.2556,446958480,0.004245,0,0,0,0,2,3,2,0,2,1,1.5571,1.8421,5,interp2,1,1
429,0.7760,0.1453,446958480,0.004236,0,0,0,5,2,0,1,0,1,1,1.3592,1.8421,3,interp0,1,1
430,0.7745,0.2186,446958480,0.004228,0,1,1,4,0,0,2,0,1,1,1.6094,1.8421,3,interp0,1,1
431,0.7046,0.1320,446958480,0.004220,0,0,0,1,0,0,3,5,0,1,1.1683,1.8421,7,orth0,1,1
432,0.8103,0.1466,446958480,0.004211,0,0,1,1,2,3,0,1,0,2,1.6957,1.8421,5,interp2,1,1
433,0.7115,0.1747,446958480,0.004203,0,0,0,1,3,0,0,0,4,2,1.2799,1.8421,8,seed0,1,1
434,0.7432,0.1599,446958480,0.004194,0,0,0,1,0,1,2,1,2,3,1.6957,1.8421,9,seed1,1,1
435,0.7580,0.1686,446958480,0.004186,0,0,0,0,1,2,2,0,5,0,1.2206,1.8421,8,seed0,1,1
436,0.8048,0.1449,446958480,0.004177,0,1,1,0,0,2,1,1,3,1,1.8344,1.8421,8,seed0,1,1
437,0.7594,0.3394,446958480,0.004169,0,1,1,3,0,3,1,0,1,0,1.6434,1.8421,3,interp0,1,1
438,0.7260,0.2113,446958480,0.004161,0,0,0,0,1,5,0,1,2,1,1.3592,1.8421,5,interp2,1,1
439,0.6593,0.4444,446958480,0.004152,0,0,0,1,0,2,0,1,1,5,1.3592,1.8421,9,seed1,1,1
440,0.7019,0.3576,446958480,0.004144,0,0,2,1,0,2,2,0,1,2,1.7481,1.8421,2,topk,1,1
441,0.6885,0.2306,446958480,0.004136,0,0,1,4,1,1,0,1,2,0,1.6094,1.8421,3,interp0,1,1
442,0.7942,0.2443,446958480,0.004128,0,2,1,0,0,5,0,1,0,1,1.3592,1.8421,5,interp2,1,1
443,0.7747,0.1455,446958480,0.004119,0,0,0,3,1,1,0,1,2,2,1.6957,1.8421,3,interp0,1,1
444,0.7429,0.2580,446958480,0.004111,0,1,0,0,4,0,2,0,2,1,1.4708,1.8421,4,interp1,1,1
445,0.7821,0.2822,446958480,0.004103,0,1,0,0,0,0,2,1,4,2,1.4708,1.8421,8,seed0,1,1
446,0.7634,0.1742,446958480,0.004095,0,0,1,2,1,2,0,0,3,1,1.6957,1.8421,8,seed0,1,1
447,0.8292,0.1489,446958480,0.004087,0,0,1,2,2,3,0,0,1,1,1.6957,1.8421,5,interp2,1,1
448,0.7705,0.1441,446958480,0.004078,0,0,0,0,1,0,4,3,0,2,1.2799,1.8421,6,interp3,1,1
449,0.8028,0.1649,446958480,0.004070,0,0,0,3,0,1,2,1,1,2,1.6957,1.8421,3,interp0,1,1
450,0.7052,0.2057,446958480,0.004062,0,1,0,4,0,0,2,2,0,1,1.4708,1.8421,3,interp0,1,1
451,0.8084,0.1556,446958480,0.004054,0,2,0,3,1,0,1,0,1,2,1.6957,1.8421,3,interp0,1,1
452,0.7968,0.1251,446958480,0.004046,0,0,1,2,1,1,1,0,2,2,1.8867,1.8421,3,interp0,1,0
453,0.8015,0.1367,446958480,0.004038,0,0,0,4,2,1,1,0,1,1,1.6094,1.8421,3,interp0,1,1
454,0.8165,0.0992,446958480,0.004030,0,0,2,2,1,0,2,0,2,1,1.7481,1.8421,2,topk,1,1
